contract_id,walk_year_position_group,walk_year_toi_per_game,walk_year_toi_total,walk_year_games,walk_year_goals,walk_year_assists,walk_year_points,walk_year_points_per_game,post_signing_seasons_observed,post_signing_avg_toi_per_game,post_signing_avg_points_per_game,contract_complete,post_signing_toi_change,post_signing_points_change,trajectory_prior_seasons_found,trajectory_toi_slope,trajectory_points_slope,trajectory,tier_toi_percentile,tier
38,forward,7.59578,600.0666200000001,79,4,6,10,0.12658227848101267,2,10.5075975,0.2306338028169014,TRUE,2.911817499999999,0.10405152433588874,3,0.18283000000009977,0.007175925925935404,stable,0.044596912521440824,fringe
39,forward,10.142486666666667,720.1165533333333,71,8,7,15,0.2112676056338028,1,10.649033333333334,0.18840579710144928,FALSE,0.5065466666666669,-0.022861808532353534,3,0.993854166667101,0.04375000000001747,rising,0.19655172413793104,fringe
40,NA,NA,NA,NA,NA,NA,NA,NA,1,10.649033333333334,0.18840579710144928,TRUE,NA,NA,3,1.2733533333334837,0.04234266357639882,rising,NA,NA
41,forward,9.320775,680.416575,73,5,10,15,0.2054794520547945,2,7.958400000000001,0.08979591836734693,FALSE,-1.3623749999999983,-0.11568353368744758,2,0.25327333333330454,-0.01143090426617542,stable,0.12175324675324675,fringe
42,forward,17.622586666666667,1339.3165866666666,76,28,27,55,0.7236842105263158,4,17.103264166666666,0.696000950269243,TRUE,-0.5193225000000012,-0.027683260257072795,1,NA,NA,insufficient_history,0.8050420168067227,top
43,forward,18.600215,1432.216555,77,37,24,61,0.7922077922077922,7,19.300914523809524,1.0998454943477431,FALSE,0.7006995238095257,0.3076377021399509,3,-0.032005833333259216,-0.12727272727275687,stable,0.9120135363790186,top
44,forward,14.644918333333333,1200.8833033333333,82,15,32,47,0.573170731707317,3,17.137507777777778,0.6344719040921573,TRUE,2.4925894444444445,0.06130117238484023,1,NA,NA,insufficient_history,0.611764705882353,middle
45,forward,16.058333333333334,1124.0833333333333,70,18,21,39,0.5571428571428572,6,18.14475,0.5806635162242465,TRUE,2.086416666666665,0.02352065908138934,2,1.8795250000002814,-0.15094850948511687,rising,0.7177280550774526,top
46,NA,NA,NA,NA,NA,NA,NA,NA,2,12.414825833333332,0.3182291666666667,TRUE,NA,NA,3,0.15871583333343564,0.002176616915421857,stable,NA,NA
47,forward,12.366109999999999,741.9666,60,10,16,26,0.43333333333333335,1,17.764638333333334,0.5,TRUE,5.398528333333335,0.06666666666666665,2,-3.102059999999641,-0.12978078358207443,declining,0.4025974025974026,middle
48,forward,17.764638333333334,1314.5832366666666,74,17,20,37,0.5,1,16.134328333333332,0.417910447761194,FALSE,-1.6303100000000015,-0.08208955223880599,2,-0.09743166666662673,0.230208333333246,stable,0.7639198218262806,top
49,defense,20.841095,1521.399935,73,4,22,26,0.3561643835616438,4,22.905651666666664,0.36893924347270146,TRUE,2.0645566666666646,0.012774859911057646,1,NA,NA,insufficient_history,0.7138047138047138,top
50,defense,24.419503333333335,1147.7166566666667,47,12,11,23,0.48936170212765956,6,21.8498625,0.34183596714913966,FALSE,-2.5696408333333345,-0.1475257349785199,3,1.0828900000003585,0.06566780821921872,rising,0.9475409836065574,top
51,defense,17.254496666666668,1087.03329,63,0,8,8,0.12698412698412698,1,14.473381666666668,0.08955223880597014,TRUE,-2.781115,-0.03743188817815683,2,-1.8844524999997803,0.026744441998676212,declining,0.4894894894894895,middle
52,defense,14.473381666666668,969.7165716666668,67,5,1,6,0.08955223880597014,1,13.780951666666665,0.10714285714285714,TRUE,-0.6924300000000034,0.017590618336886993,2,-0.023208333333316625,-0.19769119769112264,stable,0.12048192771084337,fringe
53,forward,15.203125,729.75,48,5,9,14,0.2916666666666667,1,13.257305,0.1506849315068493,TRUE,-1.9458199999999994,-0.14098173515981738,2,2.0550691666658882,0.048611111111092654,rising,0.6040145985401459,middle
54,forward,13.257305,967.783265,73,6,5,11,0.1506849315068493,2,14.3333125,0.2778995433789954,TRUE,1.0760074999999993,0.1272146118721461,2,1.966320000000295,0.1944444444444731,rising,0.4836488812392427,middle
55,forward,14.559776666666666,1091.98325,75,8,8,16,0.21333333333333335,4,13.857836666666667,0.29051221375468145,TRUE,-0.7019399999999987,0.0771788804213481,3,-0.5481383333333546,0.025399543379015538,declining,0.6125211505922166,middle
56,NA,NA,NA,NA,NA,NA,NA,NA,1,12.831458333333336,0.2,TRUE,NA,NA,3,-1.6668333333337872,-0.08403361344539702,declining,NA,NA
57,NA,NA,NA,NA,NA,NA,NA,NA,1,12.831458333333336,0.2,TRUE,NA,NA,3,-1.6668333333337872,-0.08403361344539702,declining,NA,NA
58,forward,12.831458333333336,1026.5166666666669,80,6,10,16,0.2,1,12.118698333333331,0.24390243902439024,TRUE,-0.7127600000000047,0.04390243902439023,2,-2.1218350000003108,-0.05844155844156701,declining,0.44072948328267475,middle
59,forward,12.118698333333331,993.7332633333332,82,9,11,20,0.24390243902439024,1,11.635771666666669,0.1951219512195122,TRUE,-0.4829266666666623,-0.04878048780487804,2,0.46528333333328037,-0.007142857142856301,rising,0.3717532467532468,middle
60,forward,11.635771666666669,954.1332766666668,82,8,8,16,0.1951219512195122,1,10.293536666666666,0.1836734693877551,TRUE,-1.3422350000000023,-0.01144848183175709,2,-0.7127599999997324,0.04390243902437355,declining,0.19821826280623608,fringe
61,defense,21.76050166666667,1588.5166216666669,73,2,23,25,0.3424657534246575,2,21.74690916666667,0.23125,TRUE,-0.01359250000000145,-0.1112157534246575,NA,NA,NA,insufficient_history,0.7744107744107744,top
62,defense,21.584791666666668,1726.7833333333333,80,7,10,17,0.2125,1,21.250853333333335,0.28205128205128205,TRUE,-0.33393833333333234,0.06955128205128205,2,0.14852500000001648,-0.09246575342467103,stable,0.801980198019802,top
63,defense,21.250853333333335,1657.5665600000002,78,7,15,22,0.28205128205128205,5,22.74628866666667,0.46005530071870726,FALSE,1.495435333333333,0.1780040186674252,3,-0.08785500000004824,-0.06498287671234264,stable,0.7573770491803279,top
64,defense,23.646008333333334,1678.8665916666666,71,11,29,40,0.5633802816901409,3,21.08534,0.4113408893761861,FALSE,-2.5606683333333358,-0.15203939231395475,3,0.5021541666667145,0.10548780487807034,rising,0.9335548172757475,top
65,forward,21.17152666666667,1016.23328,48,13,35,48,1,7,20.210456666666666,0.9378443192511768,FALSE,-0.961070000000003,-0.06215568074882316,2,2.465370833332402,0.3173107380423249,rising,0.9927007299270073,top
66,forward,19.07,1430.25,75,21,44,65,0.8666666666666667,3,19.169995,0.7986921173559561,TRUE,0.09999499999999983,-0.06797454931071056,2,-2.4719250000003568,-0.2684694238247125,declining,0.9270516717325228,top
67,forward,20.055375,1243.43325,62,25,25,50,0.8064516129032258,9,18.47152925925926,0.5379576623951072,FALSE,-1.5838457407407418,-0.26849395050811853,1,NA,NA,insufficient_history,0.9563025210084034,top
68,forward,16.268106666666668,1317.71664,81,17,17,34,0.41975308641975306,2,15.427176666666668,0.4266304347826087,FALSE,-0.8409300000000002,0.00687734836285564,2,-0.43740583333328187,0.03223981900452116,declining,0.702922077922078,top
69,forward,19.024043333333335,1160.4666433333334,61,12,42,54,0.8852459016393442,3,16.309106111111113,0.4410120021822149,FALSE,-2.714937222222222,-0.4442338994571293,3,0.8463750000001602,-0.0618902439024456,rising,0.9241379310344827,top
70,NA,NA,NA,NA,NA,NA,NA,NA,2,16.798859999999998,0.5,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
71,forward,16.778861666666668,1375.8666566666668,82,17,24,41,0.5,2,16.860660833333334,0.5145192140497304,TRUE,0.08179916666666642,0.014519214049730444,1,NA,NA,insufficient_history,0.7624784853700516,top
72,forward,16.795266666666667,1360.4166,81,14,26,40,0.49382716049382713,6,17.200215277777776,0.6210013815824432,FALSE,0.40494861111110936,0.1271742210886161,3,0.05359833333335288,0.017605633802822606,stable,0.7732656514382402,top
73,forward,17.208941666666664,1411.1332166666664,82,27,37,64,0.7804878048780488,2,18.034219166666666,0.5,FALSE,0.8252775000000021,-0.2804878048780488,2,0.3833116666666236,-5.380200860831116e-4,rising,0.7954545454545454,top
74,forward,19.910161666666667,816.3166283333334,41,12,21,33,0.8048780487804879,5,19.663791,0.996233727128036,TRUE,-0.2463706666666674,0.19135567834754819,2,1.6854083333326904,0.19366197183091244,rising,0.9543795620437956,top
75,forward,20.02195,1641.7999,82,41,48,89,1.0853658536585367,7,17.35875119047619,0.764017934295165,FALSE,-2.6631988095238093,-0.3213479193633717,3,0.018902500000064777,0.12804878048783316,stable,0.9830795262267343,top
76,defense,17.745555000000003,266.183325,15,0,1,1,0.06666666666666667,2,15.533244166666666,0.23443008225616924,TRUE,-2.212310833333337,0.16776341558950258,1,NA,NA,insufficient_history,0.43944636678200694,middle
77,defense,15.982431666666667,1182.6999433333333,74,5,12,17,0.22972972972972974,3,18.278125555555555,0.2636412294787087,TRUE,2.295693888888888,0.033911499748978974,3,-0.4130991666669596,0.004180602006703948,declining,0.2819672131147541,fringe
78,defense,17.77537166666667,1190.9499016666668,67,5,15,20,0.29850746268656714,2,18.72728083333333,0.30563380281690145,FALSE,0.9519091666666633,0.007126340130334308,3,1.9187633333338634,0.045628962295648896,rising,0.5081967213114754,middle
79,NA,NA,NA,NA,NA,NA,NA,NA,1,17.152,0.25333333333333335,TRUE,NA,NA,3,-0.03845583333351765,0.050746268656740506,stable,NA,NA
80,defense,17.152,1286.4,75,2,17,19,0.25333333333333335,1,19.386323333333333,0.21794871794871795,TRUE,2.2343233333333323,-0.0353846153846154,2,-2.057641666666964,0.1887323943662251,declining,0.49127906976744184,middle
81,defense,19.386323333333333,1512.13322,78,3,14,17,0.21794871794871795,1,18.689315,0.14102564102564102,TRUE,-0.6970083333333328,-0.07692307692307693,2,-0.2732299999999669,-0.0733333333333248,stable,0.6576576576576577,middle
82,defense,18.689315,1457.76657,78,2,9,11,0.14102564102564102,1,20.316431666666666,0.2112676056338028,TRUE,1.6271166666666659,0.07024196460816179,2,2.234323333332489,-0.03538461538460195,rising,0.4859437751004016,middle
83,defense,20.316431666666666,1442.4666483333333,71,1,14,15,0.2112676056338028,0,NA,NA,FALSE,NA,NA,3,0.7686575000000642,-0.05615384615386194,rising,0.62109375,middle
84,forward,12.541666666666666,25.083333333333332,2,0,0,0,0,1,9.785896666666668,0.23076923076923078,TRUE,-2.7557699999999983,0.23076923076923078,NA,NA,NA,insufficient_history,0.4756302521008403,middle
85,forward,9.785896666666668,127.21665666666668,13,2,1,3,0.23076923076923078,2,13.2978825,0.4733075874602453,TRUE,3.5119858333333323,0.24253835669101453,1,NA,NA,insufficient_history,0.20437956204379562,fringe
86,forward,12.312901666666667,763.3999033333333,62,11,18,29,0.46774193548387094,3,14.452980555555557,0.4574639193183794,TRUE,2.1400788888888904,-0.010278016165491566,2,-2.7557700000004037,0.23076923076926475,declining,0.41308089500860584,middle
87,forward,16.536035000000002,1223.66659,74,17,26,43,0.581081081081081,1,14.169593333333333,0.3783783783783784,TRUE,-2.3664416666666686,-0.20270270270270263,3,1.2273950000005636,0.019822639540964537,rising,0.7598627787307033,top
88,forward,14.169593333333333,1048.5499066666666,74,10,18,28,0.3783783783783784,1,12.413801666666666,0.359375,TRUE,-1.755791666666667,-0.0190033783783784,3,2.098805000000331,0.10304054054056269,rising,0.5758620689655173,middle
89,forward,12.413801666666666,794.4833066666666,64,9,14,23,0.359375,1,12.396090000000001,0.3333333333333333,FALSE,-0.017711666666665238,-0.026041666666666685,3,-1.2840300000004128,-0.07007007007009865,declining,0.40344827586206894,middle
90,forward,12.396090000000001,1004.08329,81,11,16,27,0.3333333333333333,2,11.593310833333334,0.2443627450980392,TRUE,-0.8027791666666673,-0.0889705882352941,2,-1.7557916666669247,-0.019003378378381112,declining,0.3981762917933131,middle
91,forward,12.84183,654.93333,51,4,12,16,0.3137254901960784,1,11.621036666666667,0.29508196721311475,TRUE,-1.220793333333333,-0.01864352298296368,2,-2.0512983333325527,-0.15833333333327318,declining,0.3184855233853007,fringe
92,forward,14.894031666666667,1206.416565,81,36,18,54,0.6666666666666666,4,15.742692083333335,0.5680394508863121,FALSE,0.848660416666668,-0.0986272157803545,3,-1.5969508333337563,0.03658536585366708,declining,0.6174957118353345,middle
93,forward,15.353824999999999,936.583325,61,12,17,29,0.47540983606557374,1,13.506101666666666,0.5352112676056338,TRUE,-1.8477233333333327,0.05980143154006001,2,0.6056941666665968,-0.07132298595712404,rising,0.637987012987013,middle
94,forward,13.506101666666666,958.9332183333332,71,11,27,38,0.5352112676056338,1,12.333333333333334,0.47619047619047616,TRUE,-1.172768333333332,-0.05902079141515759,2,-0.7585733333330447,0.01199520191922785,declining,0.37861915367483295,middle
95,forward,18.096875,868.6500000000001,48,21,16,37,0.7708333333333334,5,18.31001666666667,0.76690602859664,TRUE,0.21314166666666878,-0.003927304736693338,2,4.151791666665093,0.22624999999991421,rising,0.8248175182481752,top
96,forward,18.547435,1446.69993,78,34,27,61,0.782051282051282,5,18.787876333333333,0.6650420191070597,FALSE,0.24044133333333306,-0.11700926294422231,3,-0.7332108333334395,-0.052372201804216964,declining,0.8970840480274442,top
97,forward,12.80052,409.61664,32,4,5,9,0.28125,2,14.491075,0.3482070910556003,TRUE,1.6905549999999998,0.06695709105560033,1,NA,NA,insufficient_history,0.4197080291970803,middle
98,forward,16.312745,1109.26666,68,8,17,25,0.36764705882352944,1,12.95625,0.34375,TRUE,-3.356494999999999,-0.023897058823529438,3,1.048035833333497,0.06438356164385022,rising,0.7334494773519163,top
99,forward,12.95625,829.2,64,9,13,22,0.34375,2,14.607279166666668,0.37467511371020146,TRUE,1.6510291666666674,0.030925113710201457,3,1.756112500000592,0.043198529411775044,rising,0.4703891708967851,middle
100,forward,15.40921,1171.09996,76,15,26,41,0.5394736842105263,2,11.341615833333332,0.18629807692307693,FALSE,-4.067594166666668,-0.3531756072874494,3,-1.253698333333471,-0.07888525780685068,declining,0.6723842195540308,top
101,NA,NA,NA,NA,NA,NA,NA,NA,1,11.427550000000002,0.08163265306122448,TRUE,NA,NA,3,-1.782860833333547,-0.16036184210528448,declining,NA,NA
102,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,2,-0.2079691666666393,-0.06855867346937979,stable,NA,NA
103,defense,18.40098,625.63332,34,0,8,8,0.23529411764705882,2,18.1397525,0.2193291326908821,TRUE,-0.2612275000000004,-0.01596498495617671,1,NA,NA,insufficient_history,0.48788927335640137,middle
104,defense,17.891008333333332,1359.7166333333332,76,4,9,13,0.17105263157894737,2,18.42250166666667,0.2072829131652661,TRUE,0.5314933333333371,0.03623028158631872,3,1.3787725000002207,-0.11619718309860824,rising,0.46885245901639344,middle
105,defense,19.24183,981.33333,51,3,6,9,0.17647058823529413,3,14.521600555555555,0.17239988207730142,FALSE,-4.7202294444444455,-0.0040707061579927095,3,-0.3926616666667536,-0.01475519785378632,declining,0.6135593220338983,middle
106,NA,NA,NA,NA,NA,NA,NA,NA,1,13.918146666666667,0.17777777777777778,TRUE,NA,NA,3,-3.0329058333341874,-0.026392961876843708,declining,NA,NA
107,defense,13.918146666666667,626.3166,45,4,4,8,0.17777777777777778,2,15.826930833333334,0.1607142857142857,TRUE,1.908784166666667,-0.017063492063492086,2,-4.194155000000613,-0.07731694828470158,declining,0.2005813953488372,fringe
108,defense,16.100528333333333,1014.333285,63,5,10,15,0.23809523809523808,1,12.944046666666667,0.14285714285714285,TRUE,-3.156481666666666,-0.09523809523809523,2,1.6351866666660522,-0.09444444444440861,rising,0.25301204819277107,fringe
109,forward,18.286548333333332,1042.333255,57,21,21,42,0.7368421052631579,4,17.418310416666667,0.5662044142824659,TRUE,-0.8682379166666649,-0.17063769098069193,1,NA,NA,insufficient_history,0.8420168067226891,top
110,forward,15.212674999999999,1080.099925,71,12,24,36,0.5070422535211268,2,17.55315,0.7519163763066202,TRUE,2.3404749999999996,0.24487412278549348,3,-0.33948000000020645,-0.007330246913600281,stable,0.6565143824027073,middle
111,forward,17.808333333333334,1246.5833333333333,70,16,50,66,0.9428571428571428,3,17.466101666666667,0.8342780783505256,FALSE,-0.3422316666666667,-0.10857906450661725,3,-0.015008333333168132,0.027401385124971353,stable,0.8490566037735849,top
112,forward,16.986318333333333,1138.0833283333334,67,27,30,57,0.8507462686567164,2,16.273720833333336,0.6506739409499358,TRUE,-0.7125974999999976,-0.20007232770678063,2,1.2213466666668407,0.03805287867556784,rising,0.78419452887538,top
113,forward,15.628946666666668,1187.7999466666668,76,17,30,47,0.618421052631579,1,13.687096666666667,0.3870967741935484,FALSE,-1.9418500000000005,-0.2313242784380306,2,-0.06782333333330828,-0.16781943938835994,stable,0.5523385300668151,middle
114,forward,19.610143333333333,1353.09989,69,29,40,69,1,7,21.07082619047619,1.1559386067849349,FALSE,1.4606828571428565,0.15593860678493487,2,-0.14153166666668163,0.36533471717701305,stable,0.9345955249569707,top
115,forward,19.308675,1409.533275,73,21,36,57,0.7808219178082192,1,18.37633333333333,0.94,TRUE,-0.9323416666666695,0.15917808219178076,2,0.24128833333330676,-0.010256410256408872,stable,0.9237012987012987,top
116,forward,18.37633333333333,918.8166666666666,50,20,27,47,0.94,1,17.70527666666667,0.8333333333333334,TRUE,-0.6710566666666615,-0.10666666666666658,2,-2.514614999999044,-0.39866526167880884,declining,0.8285077951002228,top
117,defense,10.9,65.4,6,0,0,0,0,1,13.29111,0.26666666666666666,TRUE,2.3911099999999994,0.26666666666666666,NA,NA,NA,insufficient_history,0.06060606060606061,fringe
118,defense,13.29111,199.36665,15,2,2,4,0.26666666666666666,2,15.296377500000002,0.1710239651416122,TRUE,2.005267500000002,-0.09564270152505447,1,NA,NA,insufficient_history,0.09688581314878893,fringe
119,defense,15.114051666666667,770.816635,51,3,5,8,0.1568627450980392,2,13.678004166666668,0.09013157894736842,TRUE,-1.436047499999999,-0.06673116615067079,3,2.289351666667226,0.09259259259260119,rising,0.19344262295081968,fringe
120,defense,13.269166666666667,530.7666666666667,40,2,1,3,0.075,2,14.444693333333333,0.1429093567251462,TRUE,1.1755266666666664,0.06790935672514621,3,0.9114708333334516,-0.054901960784325264,rising,0.12828947368421054,fringe
121,defense,14.802545,1065.78324,72,4,9,13,0.18055555555555555,2,14.298684166666668,0.15617433414043583,FALSE,-0.5038608333333325,-0.024381221415119725,3,-0.5136050000000216,-0.025799793601652982,declining,0.2360655737704918,fringe
122,defense,13.7363,1002.7499,73,1,5,6,0.0821917808219178,2,13.148765000000001,0.05813953488372093,TRUE,-0.587534999999999,-0.024052245938196874,2,-2.348958333333679,-0.026634382566589867,declining,0.18604651162790697,fringe
123,NA,NA,NA,NA,NA,NA,NA,NA,3,18.05844111111111,0.8043987784178664,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
124,forward,17.105313333333335,1180.26662,69,25,22,47,0.6811594202898551,2,15.273096666666666,0.5016684229012996,FALSE,-1.8322166666666693,-0.17949099738855545,2,-0.3277366666665406,-0.024719841793003,stable,0.8,top
125,forward,14.723971666666666,1074.8499316666666,73,7,26,33,0.4520547945205479,2,13.450775833333331,0.4901960784313726,TRUE,-1.2731958333333342,0.038141283910824664,2,-0.641545833333259,-0.06493868450389438,declining,0.5909090909090909,middle
126,forward,15.383333333333335,630.7166666666667,41,4,7,11,0.2682926829268293,1,15.124478333333334,0.5,TRUE,-0.2588550000000005,0.23170731707317072,1,NA,NA,insufficient_history,0.6588235294117647,middle
127,forward,15.124478333333334,483.9833066666667,32,8,8,16,0.5,2,18.139928333333334,0.5161943319838057,TRUE,3.0154499999999995,0.01619433198380571,2,1.3909424999994726,-0.0832449628843798,rising,0.5967153284671532,middle
128,forward,17.74455,922.7166,52,10,17,27,0.5192307692307693,3,17.685999444444445,0.5920907357221721,TRUE,-0.05855055555555566,0.0728599664914028,3,1.5759866666672098,0.12243260590502782,rising,0.8606271777003485,top
129,forward,19.022966666666665,1559.8832666666665,82,14,31,45,0.5487804878048781,5,18.070663,0.5774786189420336,FALSE,-0.9523036666666655,0.02869813113715547,3,-0.06929166666658222,0.06754510921179367,stable,0.9228130360205832,top
130,forward,18.163006666666668,1489.3665466666669,82,19,37,56,0.6829268292682927,2,19.020530833333332,0.4253048780487805,TRUE,0.8575241666666642,-0.25762195121951226,2,-0.4135916666666175,-0.08362369337978125,declining,0.862012987012987,top
131,defense,24.358155,1144.833285,47,4,15,19,0.40425531914893614,6,23.345784166666668,0.5092885551702604,TRUE,-1.0123708333333319,0.10503323602132425,1,NA,NA,insufficient_history,0.9307958477508651,top
132,defense,23.32777666666667,1469.64993,63,4,25,29,0.4603174603174603,6,21.52291138888889,0.36831113245060343,FALSE,-1.804865277777779,-0.09200632786685686,3,0.6122566666669336,0.040332906530102824,rising,0.898360655737705,top
133,forward,18.260758333333335,1442.5999083333336,79,33,32,65,0.8227848101265823,6,18.518460833333336,0.7885924572146706,TRUE,0.2577025000000006,-0.034192352911911694,1,NA,NA,insufficient_history,0.8403361344537815,top
134,forward,19.012238333333336,1216.7832533333335,64,17,20,37,0.578125,3,17.431716666666667,0.8281186731890957,FALSE,-1.5805216666666695,0.2499936731890957,3,-0.10870833333330468,-0.005169753086417026,stable,0.9210977701543739,top
135,forward,13.643333333333334,68.21666666666667,5,3,0,3,0.6,1,14.433686666666667,0.48936170212765956,TRUE,0.7903533333333321,-0.11063829787234042,2,-0.26831249999996704,0.009570241964607137,stable,0.5048701298701299,middle
136,forward,14.433686666666667,678.3832733333334,47,4,19,23,0.48936170212765956,1,13.497746666666666,0.35135135135135137,TRUE,-0.9359400000000004,-0.1380103507763082,2,-3.7352983333319147,-0.3487179487178162,declining,0.45434298440979953,middle
137,defense,16.022838333333333,432.616635,27,1,4,5,0.18518518518518517,2,17.806446666666666,0.37675644028103045,TRUE,1.7836083333333335,0.19157125509584527,2,-0.34419999999987017,0.11764705882348477,stable,0.2975778546712803,fringe
138,defense,15.68224,956.61664,61,11,11,22,0.36065573770491804,6,21.409333888888888,0.3673839352103341,TRUE,5.727093888888888,0.006728197505416034,2,1.3029050000001894,-0.05010893246188105,rising,0.28052805280528054,fringe
139,NA,NA,NA,NA,NA,NA,NA,NA,3,19.26983888888889,0.2662004662004662,TRUE,NA,NA,3,-0.6773558333334402,-0.0054749172396229865,declining,NA,NA
140,defense,19.044241666666668,1047.4332916666667,55,4,13,17,0.3090909090909091,1,18.746123333333333,0.27906976744186046,TRUE,-0.2981183333333348,-0.03002114164904862,2,-0.3154916666665449,-0.1258741258740781,stable,0.5220883534136547,middle
141,forward,15.31118,1209.58322,79,16,12,28,0.35443037974683544,2,15.395590833333333,0.49491812535290797,TRUE,0.0844108333333331,0.14048774560607252,1,NA,NA,insufficient_history,0.6521008403361345,middle
142,forward,15.961471666666665,1229.0333183333332,77,12,14,26,0.33766233766233766,4,14.989489999999998,0.3643852631194403,TRUE,-0.9719816666666663,0.026722925457102642,2,-0.48147000000006973,0.29774353329668674,declining,0.7108433734939759,top
143,forward,15.300616666666667,1239.34995,81,18,20,38,0.4691358024691358,4,16.116145,0.4285067287784679,FALSE,0.815528333333333,-0.04062907369066787,3,-0.7992641666669159,-0.02100368767035962,declining,0.6620926243567753,middle
144,forward,14.791865,1242.51666,84,10,13,23,0.27380952380952384,2,14.734438333333333,0.3434361549497848,TRUE,-0.05742666666666629,0.06962663114026096,2,-0.4457983333332796,-0.06733091787438822,declining,0.599025974025974,middle
145,defense,26.835568333333335,2200.5166033333335,82,10,50,60,0.7317073170731707,6,25.825466111111112,0.6148667200016146,FALSE,-1.0101022222222227,-0.11684059707155614,3,-0.9258125000002329,-0.012195121951228806,declining,1,top
146,forward,19.754545,1521.099965,77,36,28,64,0.8311688311688312,7,18.443370476190477,1.1432924067004138,FALSE,-1.3111745238095232,0.31212357553158254,3,-1.3276175000002983,-0.15472560975614044,declining,0.9678510998307953,top
147,forward,18.22848,1440.0499200000002,79,40,41,81,1.0253164556962024,1,18.02071333333333,0.6428571428571429,FALSE,-0.20776666666667154,-0.38245931283905954,2,0.5376549999998003,-0.2716049382715018,rising,0.8173719376391982,top
148,defense,25.112765000000003,1180.2999550000002,47,5,19,24,0.5106382978723404,7,25.193062142857144,0.6167156861661791,TRUE,0.08029714285714107,0.10607738829383873,2,4.078600833331787,0.20370370370362645,rising,0.9619377162629758,top
149,defense,24.183333333333334,1692.8333333333333,70,16,36,52,0.7428571428571429,4,23.669684166666666,0.570740741923942,FALSE,-0.5136491666666672,-0.1721164009332009,3,-0.6024400000002403,-0.011267605633814274,declining,0.9568106312292359,top
150,defense,23.123736666666666,763.08331,33,5,9,14,0.42424242424242425,7,20.916798333333332,0.24301881767319555,TRUE,-2.2069383333333334,-0.1812236065692287,2,0.9531391666663083,0.08879392212722181,rising,0.8685121107266436,top
151,defense,16.630246666666668,449.01666000000006,27,1,6,7,0.25925925925925924,0,NA,NA,FALSE,NA,NA,3,0.7697325000003299,0.04793956043958803,rising,0.4019933554817276,middle
152,defense,16.630246666666668,449.01666000000006,27,1,6,7,0.25925925925925924,0,NA,NA,FALSE,NA,NA,3,0.7697325000003299,0.04793956043958803,rising,0.4019933554817276,middle
153,NA,NA,NA,NA,NA,NA,NA,NA,3,16.072670555555558,0.16358231140839835,TRUE,NA,NA,3,-1.2631166666672924,0.10185185185186595,declining,NA,NA
154,defense,17.880511666666667,1162.2332583333334,65,3,11,14,0.2153846153846154,1,16.232141666666667,0.21428571428571427,FALSE,-1.64837,-0.0010989010989011228,2,-0.387499999999854,-0.05797101449273161,declining,0.43775100401606426,middle
155,defense,17.571295,1265.13324,72,4,12,16,0.2222222222222222,2,17.2166525,0.10596955128205128,TRUE,-0.35464250000000064,-0.11625267094017093,3,-1.8964691666668627,0.0036683785766771304,declining,0.5,middle
156,defense,16.384375,1048.6,64,1,6,7,0.109375,1,13.905126666666664,0.07692307692307693,TRUE,-2.4792483333333344,-0.03245192307692307,3,-0.010448333333299517,-0.06940760389038403,stable,0.3770491803278688,middle
157,defense,13.905126666666664,361.5332933333333,26,0,2,2,0.07692307692307693,1,12.451333333333334,0.12,TRUE,-1.45379333333333,0.04307692307692307,3,-0.5934600000002405,-0.05642361111111992,declining,0.2037037037037037,fringe
158,defense,12.451333333333334,311.28333333333336,25,1,2,3,0.12,0,NA,NA,FALSE,NA,NA,3,-2.071901666667219,-0.01282051282051766,declining,0.08637873754152824,fringe
159,NA,NA,NA,NA,NA,NA,NA,NA,2,16.782305,0.2859307359307359,TRUE,NA,NA,3,-1.9665208333337831,0.005312500000004442,declining,NA,NA
160,defense,16.35476166666667,1144.8333166666669,70,4,18,22,0.3142857142857143,2,15.466324166666666,0.10033167495854062,FALSE,-0.888437500000002,-0.21395403932717366,2,2.379257499999724,0.06878787878787082,rising,0.3963963963963964,middle
161,defense,20.346875,1627.75,80,9,22,31,0.3875,4,20.835293749999998,0.28072695477645265,FALSE,0.48841874999999746,-0.10677304522354736,3,-0.596022500000168,0.03458068827264059,declining,0.7283950617283951,top
162,defense,18.948916666666666,1459.0665833333333,77,5,24,29,0.37662337662337664,1,20.807959999999998,0.3283582089552239,FALSE,1.8590433333333323,-0.04826516766815275,2,-1.0718416666662547,-0.0015634771732326413,declining,0.5140562248995983,middle
163,defense,25.316871666666664,2050.666605,81,19,59,78,0.9629629629629629,7,26.93223023809524,0.8821743496295232,TRUE,1.615358571428576,-0.08078861333343967,1,NA,NA,insufficient_history,0.9730639730639731,top
164,defense,24.49025,1297.98325,53,3,42,45,0.8490566037735849,5,24.237857,0.8046728610143244,FALSE,-0.25239299999999787,-0.04438374275926049,3,-1.1171091666668704,-0.06338028169015562,declining,0.9660493827160493,top
165,forward,17.597221666666666,1372.58329,78,34,42,76,0.9743589743589743,6,18.046072777777777,0.732102802106926,TRUE,0.44885111111111087,-0.24225617225204832,NA,NA,NA,insufficient_history,0.7966386554621848,top
